SiO2,Al2O3,Fe2O3,CaO,MgO,Na2O,K2O,TiO2,SO3,Si,Al,Fe,Ca,Mg,Na,K,Ti,TS,GSAsh,GSAsh_Dry,Standard_Ash,MnO,Ash_Deformation,Ash_Softening,Ash_Fluid
28.2,30.4,44.5,0.8,0.199,0.124,0.41,0.6,0.95,18100.0,22000.0,42600.0,782.0,164.0,126.0,467.0,491.0,0.394,13.2,13.7,11.9,0.0093,2005.0,2105.0,2205.0
50.4,30.0,7.25,1.2,0.935,0.46,1.39,1.6,1.52,13900.0,9340.0,3040.0,506.0,333.0,200.0,678.0,568.0,0.612,5.88,5.91,6.95,0.00583,2800.0,2800.0,2800.0
36.3,24.3,15.9,5.44,1.48,0.203,1.02,1.57,7.43,4360.0,3300.0,2860.0,1000.0,229.0,38.6,219.0,242.0,3.06,2.5,2.58,2.3,0.047,2120.0,2170.0,2290.0
46.9,29.1,12.8,1.34,0.481,0.621,1.17,1.35,2.25,14700.0,10300.0,6010.0,645.0,195.0,309.0,651.0,544.0,0.916,6.6,6.72,6.3,0.0072,2800.0,2800.0,2800.0
48.6,27.1,6.7,3.2,1.99,2.43,2.2,1.5,5.4,9940.0,6270.0,2050.0,1000.0,525.0,788.0,801.0,392.0,2.25,4.2,4.38,4.1,0.038,2610.0,2695.0,2780.0
34.2,17.4,38.3,5.57,0.481,0.189,1.13,0.569,5.5,16900.0,9720.0,28300.0,4200.0,306.0,148.0,993.0,359.0,2.23,10.4,10.6,11.4,0.095,1920.0,2010.0,2120.0
47.2,24.9,20.9,0.756,1.1,0.149,2.52,1.14,1.02,36900.0,22000.0,24400.0,902.0,1100.0,184.0,3510.0,1140.0,0.415,16.5,16.7,16.02,0.0108,2140.0,2210.0,2680.0
43.3,24.2,13.5,3.57,1.66,0.378,2.14,1.27,5.56,14400.0,9100.0,6730.0,1810.0,712.0,199.0,1270.0,540.0,2.26,7.0,7.12,6.3,0.016,2130.0,2180.0,2380.0
41.1,20.4,31.1,1.43,0.747,0.459,1.33,0.987,2.5,30100.0,16900.0,34100.0,1600.0,705.0,533.0,1740.0,925.0,1.02,15.4,15.7,14.7,0.012,2010.0,2100.0,2200.0
24.0,12.3,20.2,18.7,0.598,0.311,1.27,0.518,4.53,13300.0,7710.0,16700.0,15800.0,425.0,272.0,1250.0,366.0,1.83,11.7,11.8,11.3,0.089,2000.0,2100.0,2180.0
47.9,35.8,8.99,1.55,0.481,0.0716,0.889,0.903,1.5,14400.0,12200.0,4050.0,715.0,187.0,34.2,477.0,348.0,0.604,6.4,6.45,6.1,0.0098,2800.0,2800.0,2800.0
45.6,20.0,18.6,3.84,0.896,0.311,2.45,1.0,2.85,30500.0,15200.0,18600.0,3930.0,774.0,330.0,2920.0,860.0,1.17,14.0,14.3,14.0,0.034,2150.0,2180.0,2280.0
44.5,26.3,10.8,4.65,1.49,0.365,3.09,1.29,3.18,40000.0,26700.0,14500.0,6380.0,1730.0,519.0,4940.0,1480.0,1.29,18.9,19.2,13.3,0.021,2130.0,2180.0,2280.0
51.0,22.0,6.8,0.87,1.15,0.351,2.4,1.2,1.2,17400.0,8490.0,3470.0,453.0,503.0,190.0,1460.0,523.0,0.5,7.0,7.29,5.5,0.0158,2460.0,2520.0,2680.0
55.2,27.0,8.51,0.588,1.24,0.257,3.0,1.35,0.9,56800.0,31500.0,13100.0,925.0,1650.0,418.0,5500.0,1780.0,0.369,21.5,22.0,21.24,0.0063,2560.0,2680.0,2800.0
55.6,30.4,4.0,0.924,0.764,0.351,2.01,1.42,1.0,10500.0,6520.0,1130.0,267.0,186.0,105.0,676.0,344.0,0.405,4.0,4.05,4.57,0.012,2760.0,2800.0,2800.0
40.2,32.1,21.0,1.26,0.598,0.203,1.31,0.953,1.5,20100.0,18100.0,15700.0,960.0,384.0,160.0,1160.0,608.0,0.604,10.6,10.7,11.07,0.0015,2640.0,2760.0,2800.0
46.7,25.3,9.72,4.19,0.797,0.5,0.889,1.39,3.73,15000.0,9240.0,4690.0,2060.0,331.0,255.0,510.0,572.0,1.51,6.8,6.89,6.59,0.016,2530.0,2610.0,2650.0
55.5,29.5,4.33,0.308,1.11,0.324,5.69,1.29,0.85,69000.0,41500.0,8060.0,585.0,1780.0,638.0,12600.0,2050.0,0.342,26.4,26.6,25.3,0.018,2800.0,2800.0,2800.0
20.0,10.0,60.0,1.5,0.448,0.149,0.61,0.51,2.2,4280.0,2420.0,19200.0,491.0,124.0,50.4,233.0,140.0,0.917,4.4,4.58,4.3,0.0725,1960.0,1980.0,2000.0
46.4,27.0,13.3,1.25,1.06,0.162,3.37,0.886,1.5,21700.0,14300.0,9290.0,889.0,639.0,120.0,2800.0,529.0,0.611,9.8,9.98,9.49,0.012,2410.0,2580.0,2680.0
58.6,22.6,6.1,0.77,0.365,0.621,0.42,3.1,0.86,23100.0,10100.0,3600.0,464.0,186.0,388.0,295.0,1560.0,0.358,8.1,8.44,9.2,0.006,2605.0,2730.0,2800.0
46.2,32.7,11.0,1.85,1.44,0.338,2.6,1.45,1.08,13800.0,11000.0,4900.0,840.0,554.0,159.0,1380.0,554.0,0.435,6.3,6.37,6.66,0.0072,2560.0,2680.0,2800.0
50.1,24.8,11.9,2.82,1.33,0.54,2.63,1.12,2.1,72200.0,40400.0,25700.0,6200.0,2470.0,1230.0,6750.0,2070.0,0.852,30.4,30.8,28.9,0.021,2220.0,2310.0,2420.0
50.0,31.0,5.1,0.92,0.963,0.284,2.2,1.6,1.9,31400.0,22000.0,4790.0,883.0,779.0,282.0,2460.0,1290.0,0.792,12.9,13.4,6.3,0.0204,2190.0,2240.0,2300.0
32.4,21.6,34.4,2.16,0.747,0.122,0.625,0.686,3.08,17000.0,12800.0,26900.0,1730.0,505.0,101.0,583.0,460.0,1.24,11.1,11.2,14.9,0.032,2390.0,2490.0,2600.0
44.9,28.4,15.6,0.924,0.813,0.338,2.74,1.22,1.25,25300.0,18100.0,13100.0,795.0,590.0,301.0,2750.0,879.0,0.51,11.8,12.0,12.15,0.0059,2620.0,2660.0,2700.0
51.4,29.9,11.3,0.56,1.06,0.284,2.44,1.59,1.33,43000.0,28300.0,14200.0,717.0,1150.0,376.0,3640.0,1700.0,0.54,17.6,17.9,15.57,0.0086,2650.0,2790.0,2800.0
50.1,21.2,15.3,2.76,1.2,0.513,2.8,1.12,2.3,40600.0,19400.0,18600.0,3420.0,1250.0,659.0,4040.0,1160.0,0.933,17.1,17.3,15.1,0.017,2350.0,2460.0,2540.0
20.5,16.8,35.1,7.1,1.11,0.675,0.649,0.803,13.8,2850.0,2650.0,7300.0,1510.0,199.0,149.0,160.0,143.0,5.64,2.9,2.97,2.8,0.33,2060.0,2150.0,2250.0
36.3,16.7,19.3,8.21,0.861,0.904,2.32,0.869,4.73,19200.0,10100.0,15700.0,6760.0,589.0,752.0,2200.0,592.0,1.96,11.0,11.4,9.33,0.0546,2154.0,2244.0,2327.0
48.8,26.8,15.1,0.77,0.697,0.23,2.44,1.54,1.23,35100.0,21900.0,16200.0,846.0,646.0,262.0,3120.0,1420.0,0.496,15.2,15.4,14.46,0.0053,2600.0,2690.0,2800.0
57.0,28.8,2.03,0.516,0.514,0.759,2.85,2.57,0.544,25900.0,14700.0,1450.0,383.0,290.0,526.0,2110.0,1450.0,0.221,9.52,9.69,10.94,0.0039,2800.0,2800.0,2800.0
44.4,21.6,15.4,2.8,0.481,0.203,1.1,1.3,2.9,13300.0,7320.0,6900.0,1280.0,186.0,96.1,586.0,498.0,1.2,6.2,6.41,6.1,0.02,2365.0,2455.0,2555.0
27.0,14.0,48.0,3.6,0.365,0.419,1.1,0.62,1.8,13500.0,7950.0,36000.0,2760.0,236.0,333.0,982.0,398.0,0.75,10.3,10.7,10.0,0.0128,1940.0,2000.0,2025.0
41.7,28.2,23.5,2.17,0.747,0.203,2.69,1.12,2.1,26400.0,20200.0,22200.0,2100.0,610.0,203.0,3040.0,909.0,0.857,13.3,13.6,12.36,0.0051,2320.0,2520.0,2590.0
43.4,23.6,18.9,1.93,1.2,0.594,2.49,1.09,2.98,15800.0,9760.0,10300.0,1080.0,562.0,344.0,1620.0,508.0,1.21,7.7,7.81,7.46,0.027,2160.0,2280.0,2470.0
70.2,7.75,15.9,1.69,0.113,0.149,0.252,0.234,1.1,46800.0,5850.0,15800.0,1730.0,97.0,157.0,299.0,200.0,0.445,14.1,14.3,25.7,0.015,2910.0,2910.0,2910.0
29.1,16.9,35.8,6.51,0.83,0.203,1.2,0.736,7.25,12200.0,8030.0,22400.0,4170.0,448.0,134.0,896.0,394.0,2.95,8.8,8.96,9.0,0.055,2000.0,2100.0,2220.0
46.3,20.0,24.7,0.798,1.08,0.486,2.99,0.836,2.0,79100.0,38800.0,63100.0,2090.0,2380.0,1320.0,9110.0,1830.0,0.806,36.3,36.6,34.7,0.012,2010.0,2120.0,2260.0
33.0,15.0,36.6,3.77,0.813,0.675,1.73,0.92,2.7,24600.0,12700.0,40900.0,4290.0,782.0,798.0,2300.0,878.0,1.11,15.5,16.0,12.81,0.032,1980.0,2030.0,2150.0
37.7,19.5,33.5,0.644,0.714,0.203,2.12,0.87,1.5,40500.0,23700.0,53900.0,1060.0,990.0,345.0,4050.0,1200.0,0.611,22.6,23.0,22.3,0.009,1970.0,2060.0,2150.0
49.6,23.1,21.7,0.714,0.581,0.243,1.9,1.07,1.35,24900.0,13100.0,16300.0,548.0,376.0,193.0,1700.0,687.0,0.552,10.5,10.7,12.1,0.0081,2650.0,2760.0,2910.0
45.4,28.0,13.4,2.77,0.913,0.378,2.33,1.3,2.38,24600.0,17200.0,10900.0,2300.0,638.0,325.0,2250.0,905.0,0.959,11.5,11.6,10.2,0.015,2410.0,2500.0,2630.0
42.2,34.3,14.5,1.0,0.349,0.284,0.87,2.19,1.05,28600.0,26300.0,14700.0,1040.0,305.0,305.0,1050.0,1900.0,0.426,14.3,14.5,15.7,0.0069,2910.0,2910.0,2910.0
57.8,25.9,3.19,0.896,0.73,0.81,1.78,2.09,1.0,38300.0,19400.0,3160.0,908.0,624.0,851.0,2100.0,1770.0,0.402,14.1,14.2,13.4,0.0064,2800.0,2800.0,2800.0
37.5,27.3,16.7,1.67,0.647,0.297,2.0,1.16,2.73,12800.0,10500.0,8510.0,869.0,285.0,161.0,1210.0,507.0,1.11,7.2,7.3,7.05,0.0098,2470.0,2520.0,2700.0
47.1,20.4,23.7,0.924,0.548,0.243,2.4,1.49,1.4,32100.0,15800.0,24200.0,964.0,482.0,263.0,2920.0,1300.0,0.564,14.5,14.6,13.78,0.018,2210.0,2360.0,2470.0
48.8,26.5,13.0,1.54,1.03,0.662,2.12,1.34,1.55,10900.0,6720.0,4370.0,528.0,298.0,235.0,845.0,384.0,0.633,4.7,4.8,4.75,0.015,2250.0,2480.0,2600.0
20.1,17.7,20.5,10.4,1.83,0.729,1.26,0.619,17.4,4050.0,4030.0,6180.0,3200.0,474.0,233.0,452.0,159.0,7.32,4.1,4.3,3.79,0.19,2070.0,2250.0,2430.0
48.0,23.0,9.7,1.1,0.996,0.513,2.1,1.1,2.0,14000.0,7600.0,4240.0,491.0,375.0,238.0,1090.0,411.0,0.833,6.0,6.25,6.1,0.0104,2580.0,2720.0,2870.0
17.8,10.6,31.9,19.6,0.382,0.338,0.817,0.518,7.58,10400.0,6970.0,27800.0,17500.0,286.0,311.0,847.0,386.0,3.07,12.3,12.5,11.2,0.026,2100.0,2180.0,2270.0
45.4,31.2,12.8,1.47,0.564,0.284,2.2,1.62,1.6,22900.0,17800.0,9670.0,1130.0,367.0,227.0,1980.0,1050.0,0.646,10.7,10.8,11.0,0.0059,2620.0,2710.0,2770.0
56.4,26.3,6.55,0.776,0.733,0.866,1.54,1.74,0.744,28800.0,14200.0,4530.0,572.0,482.0,666.0,1490.0,1180.0,0.31,10.2,10.6,8.46,0.00964,2735.0,2769.0,2798.0
36.4,17.2,23.7,7.6,1.39,0.405,2.1,0.8,7.8,20900.0,11200.0,20400.0,6680.0,1030.0,369.0,2150.0,589.0,3.23,11.9,12.3,10.4,0.043,2065.0,2160.0,2255.0
38.3,27.6,5.59,10.2,1.03,0.5,1.61,1.12,7.45,25200.0,20500.0,5490.0,10200.0,871.0,520.0,1880.0,942.0,3.03,13.8,14.1,9.6,0.039,2400.0,2450.0,2530.0
36.0,18.3,38.0,0.7,1.58,0.284,2.22,0.87,0.625,17600.0,10100.0,27800.0,523.0,995.0,220.0,1940.0,544.0,0.252,10.4,10.5,10.64,0.012,2080.0,2090.0,2400.0
54.0,24.6,12.4,0.378,0.93,0.23,3.86,1.15,0.9,38900.0,20000.0,13400.0,416.0,864.0,262.0,4950.0,1060.0,0.365,15.2,15.4,14.48,0.0095,2420.0,2510.0,2620.0
44.5,20.6,25.3,1.59,0.664,0.176,1.87,1.49,2.67,41900.0,21900.0,35600.0,2290.0,805.0,262.0,3130.0,1790.0,1.12,19.2,20.1,17.4,0.019,1980.0,2070.0,2450.0
40.2,22.7,24.3,1.32,1.44,0.297,3.13,0.736,2.17,15800.0,10100.0,14300.0,791.0,732.0,185.0,2190.0,370.0,0.882,8.3,8.42,7.46,0.012,2120.0,2280.0,2420.0
48.3,36.2,3.69,2.34,0.73,0.203,1.85,0.736,1.78,17600.0,14900.0,2010.0,1300.0,342.0,117.0,1200.0,342.0,0.737,7.5,7.78,7.8,0.0081,2910.0,2910.0,2910.0
33.8,20.2,29.2,3.4,0.631,0.135,2.0,1.1,1.8,11700.0,7920.0,15100.0,1800.0,281.0,74.0,1230.0,488.0,0.751,7.1,7.4,6.6,0.0387,2010.0,2130.0,2215.0
52.9,22.1,12.8,0.406,1.99,0.149,4.93,0.853,1.58,122000.0,57900.0,44200.0,1440.0,5940.0,545.0,20300.0,2530.0,0.638,48.9,49.5,46.58,0.024,2280.0,2370.0,2500.0
65.3,23.0,3.6,0.7,0.631,0.554,1.2,2.3,1.3,41600.0,16600.0,3440.0,682.0,519.0,559.0,1360.0,1880.0,0.542,13.1,13.6,11.7,0.0077,2910.0,2910.0,2910.0
52.5,23.5,6.11,4.5,0.946,0.419,2.57,1.19,2.55,33900.0,17200.0,5890.0,4430.0,787.0,428.0,2950.0,980.0,1.04,13.5,13.8,13.01,0.031,2420.0,2540.0,2620.0
24.0,21.0,42.0,2.5,0.33,0.26,0.88,0.96,2.6,11000.0,10900.0,28800.0,1750.0,195.0,189.0,718.0,563.0,1.06,9.6,9.81,9.5,0.13,2120.0,2170.0,2230.0
40.8,22.6,19.4,4.83,0.858,0.374,1.5,1.13,2.57,42400.0,26600.0,25200.0,7740.0,1100.0,609.0,2560.0,1520.0,1.04,21.3,21.5,20.33,0.029,2237.0,2333.0,2417.0
51.0,30.8,8.28,1.41,0.522,0.621,2.88,1.6,1.13,39200.0,26700.0,9520.0,1660.0,517.0,755.0,3950.0,1570.0,0.461,16.2,16.4,15.44,0.00511,2692.0,2777.0,2800.0
45.5,32.3,5.29,2.1,0.963,1.89,1.91,1.49,2.17,5980.0,4810.0,1040.0,422.0,163.0,394.0,448.0,251.0,0.875,2.8,2.82,2.9,0.0098,2800.0,2800.0,2800.0
47.7,26.5,14.7,1.04,0.996,0.162,3.49,1.09,0.85,35300.0,22200.0,16300.0,1170.0,950.0,190.0,4590.0,1030.0,0.345,15.6,15.8,15.08,0.0058,2340.0,2480.0,2550.0
35.1,18.3,37.9,0.532,0.714,0.27,2.54,0.702,0.975,20800.0,12300.0,33700.0,483.0,547.0,254.0,2680.0,534.0,0.397,12.5,12.7,11.67,0.012,1990.0,2130.0,2220.0
47.8,29.8,8.8,4.0,1.21,1.09,1.3,1.5,5.9,12300.0,8700.0,3400.0,1580.0,403.0,447.0,597.0,495.0,2.46,5.3,5.52,5.0,0.025,2410.0,2460.0,2570.0
48.2,19.8,20.6,0.7,1.83,0.149,4.53,0.769,1.58,44600.0,20800.0,28600.0,992.0,2180.0,218.0,7480.0,912.0,0.641,19.5,19.8,13.73,0.027,2160.0,2250.0,2380.0
60.7,26.7,2.76,0.742,0.979,0.135,2.51,1.29,0.725,30500.0,15100.0,2070.0,569.0,633.0,107.0,2240.0,828.0,0.296,10.5,10.7,9.95,0.0107,2800.0,2800.0,2800.0
46.5,27.9,2.27,9.94,0.481,0.999,0.493,1.02,2.23,55800.0,37900.0,4080.0,18200.0,745.0,1900.0,1050.0,1560.0,0.907,25.2,25.7,22.91,0.073,2530.0,2600.0,2770.0
57.8,22.8,8.5,0.88,0.448,0.203,1.6,1.9,0.4,76900.0,34300.0,16900.0,1790.0,768.0,427.0,3790.0,3230.0,0.161,28.2,28.5,10.5,0.0053,2305.0,2405.0,2500.0
57.3,24.7,6.42,0.546,0.913,0.216,3.43,1.24,0.625,31800.0,15600.0,5340.0,463.0,654.0,190.0,3390.0,884.0,0.252,11.8,11.9,11.62,0.014,2560.0,2640.0,2740.0
57.6,27.8,3.55,0.574,0.83,0.311,2.66,1.49,0.5,54100.0,29600.0,4990.0,825.0,1010.0,463.0,4450.0,1790.0,0.202,19.9,20.1,19.8,0.0067,2800.0,2800.0,2800.0
46.7,37.6,2.17,1.92,0.515,0.135,1.41,3.19,3.4,34300.0,31300.0,2390.0,2160.0,488.0,157.0,1840.0,3000.0,1.38,15.5,15.7,14.68,0.12,2800.0,2800.0,2800.0
33.6,25.7,13.6,6.37,1.28,0.581,1.6,0.769,2.48,5430.0,4700.0,3290.0,1570.0,266.0,149.0,460.0,159.0,1.01,3.4,3.46,2.8,0.012,2400.0,2480.0,2520.0
9.84,5.54,64.6,3.95,0.647,0.797,0.216,0.351,3.38,2100.0,1330.0,20600.0,1280.0,178.0,269.0,82.0,95.7,1.37,4.5,4.56,4.67,0.046,2370.0,2380.0,2400.0
36.8,20.0,31.7,0.98,0.465,0.23,1.6,1.2,1.0,20000.0,12400.0,25900.0,816.0,326.0,198.0,1550.0,839.0,0.405,11.5,11.7,11.0,0.026,2060.0,2150.0,2260.0
34.7,20.3,22.6,4.2,0.465,0.149,1.7,0.62,6.8,4840.0,3210.0,4720.0,896.0,83.7,32.9,423.0,111.0,2.8,2.9,2.99,2.9,0.0055,2105.0,2210.0,2315.0
36.3,18.7,40.8,1.36,0.531,0.324,1.92,0.7,2.26,22500.0,13200.0,37900.0,1290.0,426.0,319.0,2120.0,557.0,0.932,12.9,13.3,10.7,0.013,2150.0,2260.0,2350.0
25.6,12.1,52.1,1.72,0.747,0.338,1.57,0.502,3.13,10100.0,5410.0,30800.0,1040.0,380.0,211.0,1110.0,253.0,1.27,8.3,8.45,8.28,0.013,2060.0,2080.0,2120.0
48.5,26.9,9.64,0.51,1.37,0.44,4.01,0.98,0.912,25800.0,16200.0,7560.0,414.0,940.0,372.0,3800.0,671.0,0.38,10.9,11.4,11.02,0.0114,2573.0,2680.0,2765.0
39.2,19.5,22.9,4.45,1.11,0.324,1.68,1.02,6.5,16700.0,9420.0,14600.0,2910.0,613.0,220.0,1280.0,558.0,2.64,9.0,9.15,8.7,0.025,2040.0,2160.0,2250.0
38.5,17.6,30.0,2.52,1.39,0.392,3.15,0.736,2.88,40400.0,20900.0,47100.0,4040.0,1890.0,651.0,5880.0,988.0,1.16,22.2,22.4,21.6,0.019,1840.0,1950.0,2040.0
54.0,35.0,1.2,0.17,0.0415,0.0284,2.3,1.6,0.1,17700.0,13000.0,588.0,85.1,17.5,14.7,1340.0,671.0,0.042,6.8,7.01,6.8,0.00366,2910.0,2910.0,2910.0
48.3,28.6,6.8,4.8,0.847,0.689,1.6,1.5,5.7,16900.0,11300.0,3570.0,2570.0,383.0,383.0,998.0,673.0,2.38,7.2,7.5,7.9,0.02,2400.0,2450.0,2650.0
36.2,24.8,4.86,8.53,4.48,0.54,1.71,1.71,3.68,12400.0,9580.0,2490.0,4460.0,1980.0,293.0,1040.0,746.0,1.56,6.9,7.32,6.15,0.13,2230.0,2430.0,2720.0
49.6,24.0,15.0,1.01,1.41,0.392,3.33,0.987,1.4,27700.0,15200.0,12600.0,861.0,1020.0,347.0,3310.0,705.0,0.572,11.7,12.0,12.54,0.011,2240.0,2370.0,2630.0
54.4,25.7,5.86,0.462,1.05,0.216,3.35,1.17,0.675,40700.0,21800.0,6570.0,529.0,1010.0,256.0,4470.0,1120.0,0.272,15.9,16.0,15.59,0.01,2570.0,2660.0,2700.0
54.1,28.7,5.36,1.39,0.647,0.216,2.14,2.02,1.75,22300.0,13400.0,3310.0,873.0,344.0,141.0,1570.0,1070.0,0.718,8.6,8.82,7.8,0.0052,2800.0,2800.0,2800.0
34.8,22.9,30.3,1.93,0.531,0.311,1.49,1.29,0.95,11900.0,8850.0,15500.0,1010.0,234.0,168.0,907.0,563.0,0.386,7.2,7.32,8.46,0.014,2000.0,2160.0,2220.0
56.1,26.3,4.4,1.85,0.88,0.311,1.95,1.79,2.0,40600.0,21500.0,4770.0,2040.0,821.0,356.0,2510.0,1660.0,0.81,15.3,15.5,16.1,0.0082,2720.0,2800.0,2800.0
61.2,25.9,2.43,0.63,0.415,0.419,2.52,1.84,0.775,40200.0,19300.0,2390.0,632.0,351.0,436.0,2950.0,1550.0,0.316,13.8,14.1,13.19,0.0038,2760.0,2800.0,2800.0
53.4,29.8,9.32,0.602,0.382,0.0945,1.38,2.71,1.02,31300.0,19800.0,8190.0,540.0,289.0,87.9,1440.0,2030.0,0.418,12.3,12.6,12.48,0.0045,2510.0,2800.0,2800.0
44.5,31.6,5.6,1.8,0.498,0.203,2.7,1.1,2.3,11500.0,9220.0,2160.0,709.0,165.0,82.7,1240.0,363.0,0.94,5.4,5.52,5.4,0.01,2800.0,2800.0,2800.0
48.0,26.3,16.5,1.29,0.664,0.27,2.64,1.16,2.63,10900.0,6760.0,5620.0,448.0,194.0,97.1,1070.0,338.0,1.06,4.8,4.86,4.92,0.011,2060.0,2290.0,2490.0
41.7,20.6,5.35,9.97,2.82,5.0,1.15,1.29,8.75,32600.0,18200.0,6250.0,11900.0,2840.0,6180.0,1600.0,1290.0,3.68,15.9,16.7,14.34,0.018,2240.0,2360.0,2420.0
49.6,29.9,8.29,0.966,0.78,0.338,2.32,1.2,0.775,7940.0,5410.0,1990.0,236.0,161.0,85.6,661.0,247.0,0.312,3.4,3.42,3.36,0.015,2630.0,2760.0,2800.0
27.0,22.0,32.0,1.4,0.332,0.122,0.76,1.0,2.5,15500.0,14300.0,27500.0,1230.0,246.0,111.0,777.0,735.0,1.04,11.8,12.3,16.3,0.00895,2030.0,2080.0,2140.0
28.7,17.0,33.7,6.27,0.896,0.338,1.88,0.786,4.75,14700.0,9880.0,25900.0,4920.0,593.0,274.0,1710.0,516.0,1.93,10.8,11.0,10.9,0.06,1930.0,2010.0,2100.0
25.7,20.0,23.9,14.0,0.365,0.162,0.457,0.418,6.3,20300.0,18000.0,28300.0,17000.0,373.0,203.0,644.0,424.0,2.56,16.7,17.0,11.8,0.047,2070.0,2180.0,2280.0
49.6,32.7,4.42,0.77,2.66,0.054,1.73,1.38,2.7,51700.0,38600.0,6890.0,1230.0,3570.0,89.2,3210.0,1850.0,1.14,21.1,22.3,18.0,0.0082,2590.0,2800.0,2800.0
36.1,24.4,27.8,2.7,0.747,0.284,1.48,1.02,3.43,14300.0,11000.0,16500.0,1640.0,382.0,178.0,1040.0,518.0,1.4,8.3,8.49,7.3,0.02,1970.0,2140.0,2270.0
40.1,24.6,24.2,1.69,0.664,0.23,1.38,0.79,2.42,26600.0,18500.0,24000.0,1710.0,568.0,241.0,1630.0,671.0,1.0,13.7,14.2,10.9,0.021,2350.0,2570.0,2730.0
36.8,16.1,36.4,2.34,0.847,0.581,2.32,0.702,2.75,47000.0,23300.0,69600.0,4560.0,1390.0,1180.0,5270.0,1150.0,1.11,27.0,27.3,25.5,0.013,1930.0,2010.0,2090.0
58.0,27.0,3.6,0.54,1.1,0.257,2.5,1.5,0.32,36100.0,19000.0,3360.0,514.0,880.0,253.0,2770.0,1200.0,0.133,12.8,13.3,15.6,0.0146,2910.0,2910.0,2910.0
34.9,20.2,24.9,1.58,1.03,0.77,2.68,0.652,2.68,5130.0,3360.0,5470.0,355.0,195.0,179.0,701.0,123.0,1.09,3.1,3.14,2.59,0.027,2090.0,2190.0,2340.0
42.0,19.0,21.0,0.46,0.448,0.0743,0.64,1.4,0.47,27400.0,14000.0,20500.0,458.0,377.0,76.8,743.0,1170.0,0.196,13.4,14.0,18.8,0.0197,2330.0,2380.0,2430.0
35.8,13.4,28.7,6.15,1.59,0.716,1.8,0.702,7.5,38200.0,16200.0,45800.0,10000.0,2190.0,1210.0,3430.0,959.0,3.05,22.5,22.8,22.7,0.285,1960.0,2050.0,2160.0
52.9,31.0,2.62,1.68,0.681,0.662,1.74,1.86,1.75,10800.0,7190.0,802.0,526.0,180.0,215.0,636.0,487.0,0.714,4.3,4.39,4.1,0.007,2800.0,2800.0,2800.0
56.0,29.0,2.8,0.97,0.828,0.257,2.1,1.5,1.5,39500.0,23200.0,2960.0,1050.0,754.0,287.0,2640.0,1350.0,0.625,14.5,15.1,14.4,0.01,2910.0,2910.0,2910.0
39.5,20.4,24.4,0.51,0.398,0.0797,1.4,1.1,0.8,19600.0,11400.0,18100.0,386.0,255.0,62.6,1240.0,698.0,0.339,10.0,10.6,10.3,0.0048,2135.0,2245.0,2345.0
61.0,26.0,3.59,1.46,0.462,0.203,1.41,1.93,1.56,22900.0,11800.0,1920.0,813.0,230.0,115.0,994.0,905.0,0.635,8.01,8.16,7.72,0.0054,2768.0,2800.0,2800.0
33.9,20.1,36.4,1.64,0.614,0.23,1.63,1.09,1.83,14400.0,9640.0,23100.0,1060.0,336.0,154.0,1230.0,590.0,0.744,8.9,9.07,8.41,0.017,2080.0,2300.0,2400.0
43.7,30.1,12.5,1.95,0.614,0.189,1.12,1.32,2.5,9070.0,7070.0,3890.0,618.0,164.0,62.2,413.0,351.0,1.01,4.4,4.45,12.9,0.013,2610.0,2720.0,2800.0
51.1,26.1,10.2,1.18,1.23,0.162,3.85,1.25,1.58,25200.0,14600.0,7560.0,887.0,781.0,127.0,3380.0,792.0,0.639,10.4,10.6,10.39,0.18,2520.0,2660.0,2760.0
53.7,25.7,5.75,1.33,0.88,0.297,3.22,2.14,1.75,21000.0,11400.0,3370.0,797.0,444.0,184.0,2250.0,1070.0,0.707,8.3,8.38,8.0,0.016,2740.0,2800.0,2800.0
47.7,35.3,8.04,0.784,0.498,0.473,1.94,1.18,1.27,22100.0,18500.0,5560.0,554.0,297.0,346.0,1590.0,696.0,0.531,9.5,9.9,9.51,0.007,2739.0,2781.0,2800.0
49.9,26.8,12.2,0.602,0.863,0.473,2.56,1.2,0.525,27100.0,16500.0,9900.0,501.0,606.0,408.0,2480.0,838.0,0.213,11.5,11.6,11.14,0.015,2420.0,2520.0,2630.0
40.2,25.8,24.5,2.18,0.847,0.257,2.09,1.17,1.83,18000.0,13100.0,16400.0,1490.0,488.0,182.0,1670.0,670.0,0.744,9.4,9.57,9.2,0.028,2410.0,2520.0,2630.0
28.0,29.1,11.6,8.54,2.16,1.24,1.12,0.987,11.3,1740.0,2050.0,1080.0,811.0,173.0,122.0,124.0,78.4,4.6,1.3,1.33,1.22,0.032,2320.0,2420.0,2450.0
52.6,28.0,9.44,1.32,0.415,0.162,1.62,1.5,1.2,34200.0,20600.0,9190.0,1310.0,348.0,167.0,1880.0,1250.0,0.488,13.7,13.9,14.07,0.007,2650.0,2740.0,2800.0
47.4,29.6,13.9,1.1,0.448,0.365,1.48,1.36,1.27,26100.0,18400.0,11400.0,925.0,318.0,318.0,1450.0,958.0,0.516,11.6,11.8,12.5,0.0055,2680.0,2780.0,2910.0
53.3,28.9,7.2,1.75,1.05,0.848,1.73,2.12,1.53,12200.0,7450.0,2430.0,603.0,307.0,305.0,695.0,620.0,0.618,4.83,4.87,4.74,0.0219,2690.0,2718.0,2748.0
